timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783325997.043,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.15,0.14,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.257,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.365,0.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.472,0.46,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.579,0.57,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.689,0.68,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.797,0.79,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325997.904,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.011,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.119,1.11,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.226,1.22,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.334,1.33,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.442,1.43,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.549,1.54,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.656,1.65,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.764,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.871,1.86,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325998.978,1.97,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325999.085,2.08,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325999.194,2.19,0.0915119383070204,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.302,2.29,0.1813946035173204,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.409,2.4,0.2710577935883493,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.516,2.51,0.36091827142118205,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.623,2.61,0.4507475669937905,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.73,2.72,0.5406682105979534,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.837,2.83,0.6305940512454872,0.0,0.0,0.0,0.0,83,0.0,1
1783325999.945,2.94,0.7204883098602296,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.052,3.04,0.8102786276075576,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.159,3.15,0.9002550394848141,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.266,3.26,0.9901924735367902,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.375,3.37,1.081086363455262,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.485,3.48,1.173733256079934,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.592,3.58,1.263534167800287,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.7,3.69,1.3534038404021602,0.0,0.0,0.0,0.0,83,0.0,1
1783326000.807,3.8,1.4433568655842484,0.0,0.0,0.0,0.0,83,0.0,1
