timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783325979.707,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325979.814,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325979.921,0.31,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.028,0.42,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.136,0.52,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.243,0.63,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.35,0.74,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.457,0.84,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.565,0.95,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.678,1.06,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.785,1.17,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325980.894,1.28,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783325981.003,1.39,0.055064938285134056,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.11,1.5,0.10935983272513958,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.218,1.6,0.16361607445610893,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.325,1.71,0.2177787549567945,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.432,1.82,0.2719558850683347,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.539,1.93,0.32604451131339024,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.647,2.03,0.3801754026701956,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.754,2.14,0.4342494588909727,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.861,2.25,0.48836674353088994,0.0,0.0,0.0,0.0,50,0.0,1
1783325981.968,2.36,0.5424793320472794,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.077,2.46,0.5976073669664788,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.193,2.58,0.6559014320373535,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.3,2.69,0.7100182350235756,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.407,2.79,0.7642973553050648,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.515,2.9,0.818514944326998,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.622,3.01,0.8726157323278562,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.729,3.12,0.9266914743365663,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.836,3.22,0.9808796824830951,0.0,0.0,0.0,0.0,50,0.0,1
1783325982.943,3.33,1.0349764968409683,0.0,0.0,0.0,0.0,50,0.0,1
1783325983.05,3.44,1.089087760809696,0.0,0.0,0.0,0.0,50,0.0,1
