timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783404010.448,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404010.55,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404010.65,0.3,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404010.751,0.4,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404010.851,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404010.951,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404011.052,0.7,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404011.152,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,1973
1783404011.253,0.9,0.0,0.0,0.0,0.0,0.0,0,0.0,1974
1783404011.355,1.0,0.10226798057556152,0.0,0.0,0.0,0.0,99,0.0,1974
1783404011.458,1.11,0.20534539222717285,0.0,0.0,0.0,0.0,99,0.0,1974
1783404011.558,1.21,0.3058171272277832,0.0,0.0,0.0,0.0,99,0.0,1973
1783404011.659,1.31,0.4061424732208252,0.0,0.0,0.0,0.0,99,0.0,1973
1783404011.761,1.41,0.5084555149078369,0.0,0.0,0.0,0.0,99,0.0,1974
1783404011.861,1.51,0.6088392734527588,0.0,0.0,0.0,0.0,99,0.0,1974
1783404011.962,1.61,0.709221363067627,0.0,0.0,0.0,0.0,99,0.0,1975
1783404012.062,1.71,0.8095400333404541,0.0,0.0,0.0,0.0,99,0.0,1975
1783404012.162,1.81,0.909919261932373,0.0,0.0,0.0,0.0,99,0.0,1975
1783404012.263,1.91,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1976
1783404012.363,2.01,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404012.463,2.11,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404012.564,2.21,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404012.665,2.31,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404012.765,2.41,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404012.866,2.52,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404012.966,2.62,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404013.066,2.72,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404013.167,2.82,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404013.267,2.92,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404013.368,3.02,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404013.468,3.12,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404013.568,3.22,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1980
1783404013.669,3.32,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404013.769,3.42,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404013.869,3.52,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404013.97,3.62,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.07,3.72,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404014.171,3.82,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404014.271,3.92,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.372,4.02,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404014.472,4.12,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.572,4.22,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404014.673,4.32,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.773,4.42,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.873,4.52,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404014.974,4.62,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404015.074,4.72,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404015.174,4.82,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404015.275,4.92,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1979
1783404015.375,5.02,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404015.476,5.13,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404015.576,5.23,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
1783404015.676,5.33,0.909919261932373,0.0,0.0,0.0,0.0,0,0.0,1978
