timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783403585.043,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403585.143,0.19,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403585.244,0.29,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403585.344,0.39,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403585.444,0.49,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403585.545,0.59,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403585.645,0.69,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403585.746,0.79,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403585.846,0.89,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403585.947,0.99,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403586.047,1.09,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403586.147,1.19,0.0,0.0,0.0,0.0,0.0,0,0.0,1961
1783403586.248,1.29,0.0,0.0,0.0,0.0,0.0,0,0.0,1962
1783403586.348,1.39,0.0,0.0,0.0,0.0,0.0,0,0.0,1962
1783403586.449,1.49,0.0,0.0,0.0,0.0,0.0,0,0.0,1962
1783403586.549,1.59,0.0,0.0,0.0,0.0,0.0,0,0.0,1963
1783403586.649,1.7,0.0,0.0,0.0,0.0,0.0,0,0.0,1963
1783403586.75,1.8,0.0,0.0,0.0,0.0,0.0,0,0.0,1963
1783403586.85,1.9,0.0,0.0,0.0,0.0,0.0,0,0.0,1963
1783403586.95,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1965
1783403587.051,2.1,0.07398624131173798,0.0,0.0,0.0,0.0,73,0.0,1965
1783403587.151,2.2,0.14799076619774404,0.0,0.0,0.0,0.0,73,0.0,1966
1783403587.256,2.3,0.22538232321691032,0.0,0.0,0.0,0.0,73,0.0,1966
1783403587.358,2.4,0.300399828438807,0.0,0.0,0.0,0.0,73,0.0,1967
1783403587.458,2.5,0.37440470493201056,0.0,0.0,0.0,0.0,73,0.0,1967
1783403587.558,2.6,0.44845546616448295,0.0,0.0,0.0,0.0,73,0.0,1968
1783403587.659,2.7,0.5224835487327191,0.0,0.0,0.0,0.0,73,0.0,1970
1783403587.759,2.81,0.5964982702274515,0.0,0.0,0.0,0.0,73,0.0,1971
1783403587.86,2.91,0.6705147497581713,0.0,0.0,0.0,0.0,73,0.0,1974
1783403587.96,3.01,0.7445268341989227,0.0,0.0,0.0,0.0,73,0.0,1980
1783403588.06,3.11,0.8184711639673323,-0.0024899796263075256,-1.9286324881063575,0.0,0.0,73,-1.0,1992
1783403588.161,3.21,0.8923106324373877,-0.007469228010468,-3.857810323598895,0.0,0.0,73,-1.0,2024
1783403588.261,3.31,0.9661741314258482,-0.01245009685482975,-3.857810323598895,0.0,0.0,73,0.0,2026
1783403588.362,3.41,1.0401783054198626,-0.01744045189686612,-3.857810323598895,0.0,0.0,73,0.0,2026
1783403588.462,3.51,1.114028122799304,-0.02242039814344904,-3.857810323598895,0.0,0.0,73,0.0,2026
1783403588.562,3.61,1.1878311069786422,-0.02739718626686597,-3.857810323598895,0.0,0.0,73,0.0,2026
1783403588.663,3.71,1.2616265487324956,-0.03237346577868688,-3.857810323598895,0.0,0.0,73,0.0,2026
1783403588.763,3.81,1.3351978000929052,-0.039827677529164926,-5.785443771955777,0.0,0.0,73,-1.0,2026
1783403588.863,3.91,1.4087793710322072,-0.047282934855527786,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403588.964,4.01,1.48237353535592,-0.054739468138902625,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.064,4.11,1.5559717225663194,-0.062196409019656285,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.164,4.21,1.6295615141871118,-0.06965249926240197,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.265,4.31,1.7031297921095356,-0.07710640974525218,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.365,4.41,1.776805463615685,-0.08457120130595454,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.465,4.51,1.8504781616838484,-0.09203569159902908,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.566,4.61,1.9241512095682454,-0.09950021733535394,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.666,4.71,1.9977861274831763,-0.10696087975739255,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.767,4.81,2.071423494111743,-0.11442179028218348,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.867,4.91,2.145020806781558,-0.12187864255481132,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403589.967,5.01,2.218635785171172,-0.12933728471158096,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403590.068,5.11,2.292265280934482,-0.1367973977632394,-5.785443771955777,0.0,0.0,73,0.0,2026
1783403590.168,5.21,2.3661027739476963,-0.14177458481778832,-3.856320929476972,0.0,0.0,73,1.0,2026
1783403590.268,5.31,2.440093934992378,-0.14426334491202777,-1.9264694295662108,0.0,0.0,73,1.0,2026
1783403590.369,5.41,2.5141270893487904,-0.1467535174895556,-1.9264694295662108,0.0,0.0,73,0.0,2026
1783403590.469,5.52,2.588116317646907,-0.14924221257410397,-1.9264694295662108,0.0,0.0,73,0.0,2026
1783403590.57,5.62,2.662115736790548,-0.15173125043702357,-1.9264694295662108,0.0,0.0,73,0.0,2026
1783403590.67,5.72,2.736042590085884,-0.15421784748154113,-1.9264694295662108,0.0,0.0,73,0.0,2026
1783403590.77,5.82,2.81003164419884,-0.1542149595230977,0.0022363825584561046,0.0,0.0,73,1.0,2026
1783403590.871,5.92,2.883978860295854,-0.15172189243883727,1.9309467774342675,0.0,0.0,73,1.0,2026
1783403590.971,6.02,2.9579143042402234,-0.14922922224262508,1.9309467774342675,0.0,0.0,73,0.0,2026
1783403591.071,6.12,3.0318376246244063,-0.14673696078186554,1.9309467774342675,0.0,0.0,73,0.0,2026
1783403591.172,6.22,3.1057778125705875,-0.1442441306456936,1.9309467774342675,0.0,0.0,73,0.0,2026
1783403591.272,6.32,3.179701484362312,-0.14175185733752965,1.9309467774342675,0.0,0.0,73,0.0,2026
1783403591.372,6.42,3.253700533071717,-0.13925704276111653,1.9309467774342675,0.0,0.0,73,0.0,2027
1783403591.473,6.52,3.327522474727898,-0.13427656810381594,3.859670920563513,0.0,0.0,73,1.0,2027
1783403591.573,6.62,3.401155015608328,-0.1268116305268322,5.788922080074361,0.0,0.0,73,1.0,2026
1783403591.673,6.72,3.47449520193347,-0.11687193588445521,7.718191570589786,0.0,0.0,73,1.0,2027
1783403591.774,6.82,3.547899323668143,-0.1069235761639074,7.718191570589786,0.0,0.0,73,0.0,2027
1783403591.874,6.92,3.6212065841284313,-0.09698834391873556,7.718191570589786,0.0,0.0,73,0.0,2027
1783403591.974,7.02,3.694533530423262,-0.08705044367946753,7.718191570589786,0.0,0.0,73,0.0,2027
1783403592.075,7.12,3.767830860860817,-0.07711655723662741,7.718191570589786,0.0,0.0,73,0.0,2028
1783403592.175,7.22,3.84115449714807,-0.06717910559813661,7.718191570589786,0.0,0.0,73,0.0,2028
1783403592.275,7.32,3.914474126584044,-0.057242197002691945,7.718191570589786,0.0,0.0,73,0.0,2028
1783403592.376,7.42,3.987820932924342,-0.04730160515876049,7.718191570589786,0.0,0.0,73,0.0,2028
1783403592.476,7.52,4.06116268714781,-0.0373616980212785,7.718191570589786,0.0,0.0,73,0.0,2028
1783403592.577,7.62,4.134820673761204,-0.029895019965437048,5.788275912163003,0.0,0.0,73,-1.0,2028
1783403592.679,7.72,4.209814776785694,-0.022292900370320955,5.788275912163003,0.0,0.0,73,0.0,2028
1783403592.779,7.83,4.283414869102443,-0.014832091034141752,5.788275912163003,0.0,0.0,73,0.0,2029
1783403592.88,7.93,4.357061661652437,-0.0073665477156368096,5.788275912163003,0.0,0.0,73,0.0,2029
1783403592.981,8.03,4.431378348934006,0.00016690254034972506,5.788275912163003,0.0,0.0,73,0.0,2029
1783403593.081,8.13,4.505001878820997,0.00763008773282724,5.788275912163003,0.0,0.0,73,0.0,2029
1783403593.182,8.23,4.578377554063566,0.01757496867092953,7.718480283911881,0.0,0.0,73,1.0,2029
1783403593.282,8.33,4.651699920799445,0.027512624506840028,7.718480283911881,0.0,0.0,73,0.0,2029
1783403593.383,8.43,4.725781324017834,0.03755315540892583,7.718480283911881,0.0,0.0,73,0.0,2029
1783403593.484,8.53,4.799149159774125,0.04749697383199991,7.718480283911881,0.0,0.0,73,0.0,2029
1783403593.584,8.63,4.872565774556146,0.05744740345969394,7.718480283911881,0.0,0.0,73,0.0,2028
1783403593.685,8.73,4.945889012346056,0.06738517735282978,7.718480283911881,0.0,0.0,73,0.0,2028
1783403593.785,8.83,5.018857071760784,0.07978950431285928,9.647859760454772,0.0,0.0,73,1.0,2028
1783403593.885,8.93,5.091338944468926,0.0946369313301503,11.576510579565705,0.0,0.0,73,1.0,2029
1783403593.986,9.03,5.163826672906358,0.10948555785443571,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.086,9.13,5.2362715167381015,0.12432539975396811,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.187,9.23,5.3091465844453944,0.13925337013797048,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.287,9.33,5.381677714170513,0.15411088712586135,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.388,9.43,5.4542234832188585,0.1689714028812382,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.488,9.53,5.526723612024202,0.1838225695379823,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.588,9.63,5.5992373467887795,0.19867652328450747,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.689,9.73,5.671723352952892,0.21352479701261806,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.789,9.84,5.744193686429784,0.2283698602955378,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.889,9.94,5.816687615051172,0.24321975688605257,11.576510579565705,0.0,0.0,73,0.0,2029
1783403594.99,10.04,5.889184299309873,0.25807021795044705,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.091,10.14,5.962134113679291,0.27301349968843663,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.191,10.24,6.034634070257302,0.28786463106556326,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.292,10.34,6.107146943885219,0.30271840841400105,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.392,10.44,6.179685134930953,0.31757737186620866,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.492,10.54,6.252159257409151,0.332423211300713,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.593,10.64,6.3246099569701855,0.3472642527072398,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.693,10.74,6.39709785763495,0.3621129145111427,11.576510579565705,0.0,0.0,73,0.0,2029
1783403595.793,10.84,6.469599708713614,0.37696443396406165,11.576510579565705,0.0,0.0,73,0.0,2029
