timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783401715.159,0.05,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.26,0.15,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.36,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.46,0.35,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.561,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.661,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.762,0.65,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.862,0.76,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401715.962,0.86,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.063,0.96,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.163,1.06,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.263,1.16,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.364,1.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.464,1.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.564,1.46,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.665,1.56,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.765,1.66,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.865,1.76,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401716.966,1.86,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.066,1.96,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.166,2.06,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.267,2.16,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.367,2.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.467,2.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.568,2.46,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.668,2.56,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.768,2.66,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.869,2.76,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401717.969,2.86,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.069,2.96,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.17,3.06,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.27,3.16,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.37,3.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.471,3.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.571,3.46,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.671,3.56,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.772,3.66,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.872,3.77,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401718.972,3.87,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.073,3.97,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.173,4.07,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.273,4.17,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.374,4.27,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.474,4.37,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.574,4.47,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.675,4.57,0.0,0.0,0.0,0.0,0.0,0,0.0,1
1783401719.775,4.67,0.0,0.0,0.0,0.0,0.0,0,0.0,1
