timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783403314.812,0.06,0.0,0.0,0.0,0.0,0.0,0,0.0,1446
1783403314.912,0.16,0.0,0.0,0.0,0.0,0.0,0,0.0,1357
1783403315.013,0.26,0.0,0.0,0.0,0.0,0.0,0,0.0,1325
1783403315.113,0.36,0.0,0.0,0.0,0.0,0.0,0,0.0,1409
1783403315.213,0.46,0.0,0.0,0.0,0.0,0.0,0,0.0,1459
1783403315.314,0.56,0.0,0.0,0.0,0.0,0.0,0,0.0,1413
1783403315.414,0.66,0.0,0.0,0.0,0.0,0.0,0,0.0,1342
1783403315.518,0.77,0.0,0.0,0.0,0.0,0.0,0,0.0,1456
1783403315.619,0.87,0.0,0.0,0.0,0.0,0.0,0,0.0,1351
1783403315.719,0.97,0.0,0.0,0.0,0.0,0.0,0,0.0,1407
1783403315.82,1.07,0.0,0.0,0.0,0.0,0.0,0,0.0,1459
1783403315.92,1.17,0.05067442402695165,0.0,0.0,0.0,0.0,50,0.0,1398
1783403316.02,1.27,0.10135535037878789,0.0,0.0,0.0,0.0,50,0.0,1319
1783403316.121,1.37,0.15204976303408846,0.0,0.0,0.0,0.0,50,0.0,1374
1783403316.221,1.47,0.20273767336450443,0.0,0.0,0.0,0.0,50,0.0,1450
1783403316.322,1.57,0.2535410601683338,0.0,0.0,0.0,0.0,50,0.0,1442
1783403316.422,1.67,0.3042336666222775,0.0,0.0,0.0,0.0,50,0.0,1351
1783403316.522,1.77,0.3549172420694371,0.0,0.0,0.0,0.0,50,0.0,1329
1783403316.623,1.87,0.4055858862520469,0.0,0.0,0.0,0.0,50,0.0,1416
1783403316.723,1.97,0.4562698229394778,0.0,0.0,0.0,0.0,50,0.0,1458
1783403316.823,2.07,0.5069316035569317,0.0,0.0,0.0,0.0,50,0.0,1394
1783403316.924,2.17,0.5575876043300436,0.0,0.0,0.0,0.0,50,0.0,1318
1783403317.024,2.27,0.6082443275836983,0.0,0.0,0.0,0.0,50,0.0,1391
1783403317.124,2.37,0.6589130921797318,0.0,0.0,0.0,0.0,50,0.0,1455
1783403317.225,2.47,0.7095973901074342,0.0,0.0,0.0,0.0,50,0.0,1421
1783403317.325,2.57,0.7603370782100792,0.0,0.0,0.0,0.0,50,0.0,1326
1783403317.425,2.67,0.7603370782100792,0.0,0.0,0.0,0.0,0,0.0,1346
