timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783406286.412,0.04,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2677
1783406286.512,0.14,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3926
1783406286.612,0.24,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4224
1783406286.713,0.34,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3104
1783406286.813,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2371
1783406286.913,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3483
1783406287.014,0.65,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4273
1783406287.114,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3483
1783406287.214,0.85,0.0,0.0,0.0,0.0,0.0,0,0.0,2.366
1783406287.315,0.95,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4273
1783406287.415,1.05,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3459
1783406287.516,1.15,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2645
1783406287.616,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3926
1783406287.717,1.35,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4216
1783406287.817,1.45,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3128
1783406287.918,1.55,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2347
1783406288.018,1.65,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3451
1783406288.118,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4264
1783406288.218,1.85,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3741
1783406288.319,1.95,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2443
1783406288.419,2.05,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2951
1783406288.519,2.15,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4136
1783406288.62,2.25,0.0,0.0,0.0,0.0,0.0,0,1.0,2.4047
1783406288.72,2.35,0.0,0.0,0.0,0.0,0.0,0,1.0,2.2685
