timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783403553.083,0.01,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.183,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.284,0.21,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.384,0.31,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.484,0.41,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.585,0.51,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.685,0.61,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.786,0.71,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.886,0.81,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403553.987,0.91,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403554.088,1.01,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403554.188,1.11,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403554.288,1.21,0.0,0.0,0.0,0.0,0.0,0,0.0,1952
1783403554.389,1.31,0.0,0.0,0.0,0.0,0.0,0,0.0,1953
1783403554.489,1.42,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403554.59,1.52,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403554.69,1.62,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403554.79,1.72,0.0,0.0,0.0,0.0,0.0,0,0.0,1953
1783403554.891,1.82,0.0,0.0,0.0,0.0,0.0,0,0.0,1953
1783403554.991,1.92,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403555.091,2.02,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403555.192,2.12,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403555.292,2.22,0.0,0.0,0.0,0.0,0.0,0,0.0,1954
1783403555.394,2.32,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403555.495,2.42,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403555.595,2.52,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403555.696,2.62,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403555.796,2.72,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403555.896,2.82,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403555.997,2.92,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403556.097,3.02,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403556.197,3.12,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403556.298,3.22,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403556.398,3.32,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403556.498,3.42,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403556.599,3.52,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403556.699,3.62,0.0,0.0,0.0,0.0,0.0,0,0.0,1960
1783403556.799,3.73,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403556.9,3.83,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403557.0,3.93,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403557.1,4.03,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403557.201,4.13,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403557.301,4.23,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403557.402,4.33,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403557.502,4.43,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403557.602,4.53,0.0,0.0,0.0,0.0,0.0,0,0.0,1958
1783403557.703,4.63,0.0,0.0,0.0,0.0,0.0,0,0.0,1957
1783403557.803,4.73,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403557.904,4.83,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.004,4.93,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.104,5.03,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.205,5.13,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403558.305,5.23,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.405,5.33,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.506,5.43,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.606,5.53,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.706,5.63,0.0,0.0,0.0,0.0,0.0,0,0.0,1955
1783403558.807,5.73,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403558.907,5.83,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403559.008,5.93,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403559.108,6.03,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403559.208,6.13,0.0,0.0,0.0,0.0,0.0,0,0.0,1957
1783403559.309,6.23,0.0,0.0,0.0,0.0,0.0,0,0.0,1957
1783403559.409,6.33,0.0,0.0,0.0,0.0,0.0,0,0.0,1956
1783403559.509,6.44,0.0,0.0,0.0,0.0,0.0,0,0.0,1959
1783403559.61,6.54,0.0,0.0,0.0,0.0,0.0,0,0.0,2006
1783403559.71,6.64,0.0,0.0,0.0,0.0,0.0,0,0.0,2009
1783403559.81,6.74,0.0,0.0,0.0,0.0,0.0,0,0.0,2009
1783403559.911,6.84,0.0,0.0,0.0,0.0,0.0,0,0.0,2010
1783403560.011,6.94,0.0,0.0,0.0,0.0,0.0,0,0.0,2010
1783403560.111,7.04,0.0,0.0,0.0,0.0,0.0,0,0.0,2011
1783403560.212,7.14,0.0506431165367666,0.0,0.0,0.0,0.0,50,0.0,2011
1783403560.312,7.24,0.10129983979042131,0.0,0.0,0.0,0.0,50,0.0,2010
1783403560.412,7.34,0.15197510671133949,0.0,0.0,0.0,0.0,50,0.0,2011
1783403560.513,7.44,0.20263785063618364,0.0,0.0,0.0,0.0,50,0.0,2011
1783403560.613,7.54,0.2532995108402137,0.0,0.0,0.0,0.0,50,0.0,2011
1783403560.713,7.64,0.3039710449449944,0.0,0.0,0.0,0.0,50,0.0,2010
1783403560.813,7.74,0.35463655837858565,0.0,0.0,0.0,0.0,50,0.0,2011
1783403560.914,7.84,0.4052983389960395,0.0,0.0,0.0,0.0,50,0.0,2011
1783403561.014,7.94,0.45595048653959025,0.0,0.0,0.0,0.0,50,0.0,2010
1783403561.114,8.04,0.5065985400267322,0.0,0.0,0.0,0.0,50,0.0,2010
1783403561.215,8.14,0.5572758539758548,0.0,0.0,0.0,0.0,50,0.0,2010
1783403561.315,8.24,0.607998925026017,0.0,0.0,0.0,0.0,50,0.0,2009
1783403561.416,8.34,0.6586899661054515,0.0,0.0,0.0,0.0,50,0.0,2009
1783403561.516,8.44,0.7093471710128013,0.0,0.0,0.0,0.0,50,0.0,2008
1783403561.616,8.54,0.760034118035827,0.0,0.0,0.0,0.0,50,0.0,2008
1783403561.716,8.64,0.8106901188089389,0.0,0.0,0.0,0.0,50,0.0,2008
1783403561.817,8.74,0.861362014153991,0.0,0.0,0.0,0.0,50,0.0,2008
1783403561.917,8.84,0.9120347523930097,0.0,0.0,0.0,0.0,50,0.0,2008
1783403562.017,8.94,0.9627257934724441,0.0,0.0,0.0,0.0,50,0.0,2009
1783403562.118,9.04,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2009
1783403562.219,9.14,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2009
1783403562.32,9.25,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2010
1783403562.42,9.35,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403562.52,9.45,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403562.621,9.55,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403562.721,9.65,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403562.821,9.75,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403562.922,9.85,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403563.022,9.95,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403563.123,10.05,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2011
1783403563.223,10.15,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2010
1783403563.323,10.25,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2010
1783403563.424,10.35,0.9627257934724441,0.0,0.0,0.0,0.0,0,0.0,2009
